5120 5120
2997 2997 231.0
2998 2998 354.0
2999 2999 196.0
3000 3000 610.0
3001 3001 821.0
3002 3002 738.0
3003 3003 547.0
3004 3004 895.0
3005 3005 263.0
3006 3006 649.0
3007 3007 769.0
3008 3008 644.0
3009 3009 848.0
3010 3010 979.0
3011 3011 540.0
3012 3012 717.0
3013 3013 210.0
3014 3014 418.0
3015 3015 788.0
3016 3016 96.0
3017 3017 939.0
3018 3018 811.0
3019 3019 296.0
3020 3020 546.0
3021 3021 46.0
3022 3022 281.0
3023 3023 905.0
3024 3024 710.0
3025 3025 623.0
3026 3026 490.0
3027 3027 973.0
3028 3028 200.0
3029 3029 516.0
3030 3030 416.0
3031 3031 810.0
3032 3032 689.0
3033 3033 154.0
3034 3034 358.0
3035 3035 585.0
3036 3036 769.0
3037 3037 359.0
3038 3038 706.0
3039 3039 766.0
3040 3040 207.0
3041 3041 38.0
3042 3042 658.0
3043 3043 277.0
3044 3044 248.0
3045 3045 76.0
3046 3046 65.0
3047 3047 344.0
3048 3048 367.0
3049 3049 876.0
3050 3050 992.0
3051 3051 913.0
3052 3052 275.0
3053 3053 625.0
3054 3054 171.0
3055 3055 337.0
3056 3056 249.0
3057 3057 661.0
3058 3058 310.0
3059 3059 801.0
3060 3060 529.0
3061 3061 78.0
3062 3062 964.0
3063 3063 218.0
3064 3064 585.0
3065 3065 674.0
3066 3066 803.0
3067 3067 354.0
3068 3068 33.0
3069 3069 862.0
3070 3070 472.0
3071 3071 593.0
3072 3072 900.0
3073 3073 130.0
3074 3074 870.0
3075 3075 148.0
3076 3076 558.0
3077 3077 287.0
3078 3078 844.0
3079 3079 926.0
3080 3080 164.0
3081 3081 836.0
3082 3082 191.0
3083 3083 791.0
3084 3084 461.0
3085 3085 362.0
3086 3086 128.0
3087 3087 62.0
3088 3088 375.0
3089 3089 790.0
3090 3090 216.0
3091 3091 904.0
3092 3092 869.0
3093 3093 180.0
3094 3094 123.0
3095 3095 454.0
3096 3096 854.0
3097 3097 278.0
3098 3098 160.0
3099 3099 239.0
3100 3100 140.0
3101 3101 985.0
3102 3102 184.0
3103 3103 40.0
3104 3104 467.0
3105 3105 406.0
3106 3106 540.0
3107 3107 26.0
3108 3108 694.0
3109 3109 736.0
3110 3110 304.0
3111 3111 210.0
3112 3112 572.0
3113 3113 495.0
3114 3114 1.0
3115 3115 386.0
3116 3116 210.0
3117 3117 129.0
3118 3118 800.0
3119 3119 585.0
3120 3120 919.0
3121 3121 368.0
3122 3122 490.0
3123 3123 140.0
3124 3124 548.0
3125 3125 965.0
3126 3126 946.0
3127 3127 754.0
3128 3128 595.0
3129 3129 459.0
3130 3130 346.0
3131 3131 736.0
3132 3132 444.0
3133 3133 530.0
3134 3134 128.0
3135 3135 911.0
3136 3136 937.0
3137 3137 21.0
3138 3138 937.0
3139 3139 983.0
3140 3140 757.0
3141 3141 241.0
3142 3142 193.0
3143 3143 682.0
3144 3144 89.0
3145 3145 194.0
3146 3146 420.0
3147 3147 299.0
3148 3148 323.0
3149 3149 220.0
3150 3150 884.0
3151 3151 594.0
3152 3152 941.0
3153 3153 726.0
3154 3154 87.0
3155 3155 489.0
3156 3156 691.0
3157 3157 33.0
3158 3158 596.0
3159 3159 287.0
3160 3160 492.0
3161 3161 942.0
3162 3162 375.0
3163 3163 288.0
3164 3164 472.0
3165 3165 855.0
3166 3166 200.0
3167 3167 761.0
3168 3168 876.0
3169 3169 489.0
3170 3170 744.0
3171 3171 986.0
3172 3172 83.0
3173 3173 937.0
3174 3174 668.0
3175 3175 172.0
3176 3176 483.0
3177 3177 88.0
3178 3178 823.0
3179 3179 158.0
3180 3180 660.0
3181 3181 707.0
3182 3182 105.0
3183 3183 601.0
3184 3184 434.0
3185 3185 192.0
3186 3186 443.0
3187 3187 477.0
3188 3188 577.0
3189 3189 39.0
3190 3190 116.0
3191 3191 422.0
3192 3192 981.0
3193 3193 843.0
3194 3194 710.0
3195 3195 805.0
3196 3196 699.0
3197 3197 910.0
3198 3198 567.0
3199 3199 927.0
3200 3200 752.0
3201 3201 663.0
3202 3202 265.0
3203 3203 835.0
3204 3204 953.0
3205 3205 933.0
3206 3206 359.0
3207 3207 436.0
3208 3208 373.0
3209 3209 182.0
3210 3210 947.0
3211 3211 386.0
3212 3212 241.0
3213 3213 52.0
3214 3214 339.0
3215 3215 675.0
3216 3216 244.0
3217 3217 782.0
3218 3218 505.0
3219 3219 173.0
3220 3220 821.0
3221 3221 621.0
3222 3222 595.0
3223 3223 154.0
3224 3224 465.0
3225 3225 306.0
3226 3226 960.0
3227 3227 516.0
3228 3228 568.0
3229 3229 879.0
3230 3230 795.0
3231 3231 320.0
3232 3232 542.0
3233 3233 61.0
3234 3234 507.0
3235 3235 847.0
3236 3236 346.0
3237 3237 218.0
3238 3238 636.0
3239 3239 720.0
3240 3240 752.0
3241 3241 583.0
3242 3242 458.0
3243 3243 994.0
3244 3244 635.0
3245 3245 797.0
3246 3246 669.0
3247 3247 231.0
3248 3248 580.0
3249 3249 526.0
3250 3250 404.0
3251 3251 753.0
3252 3252 148.0
3253 3253 0.0
3254 3254 908.0
3255 3255 613.0
3256 3256 306.0
3257 3257 220.0
3258 3258 481.0
3259 3259 226.0
3260 3260 451.0
3261 3261 276.0
3262 3262 899.0
3263 3263 345.0
3264 3264 337.0
3265 3265 758.0
3266 3266 193.0
3267 3267 36.0
3268 3268 977.0
3269 3269 829.0
3270 3270 756.0
3271 3271 729.0
3272 3272 412.0
3273 3273 214.0
3274 3274 723.0
3275 3275 399.0
3276 3276 11.0
3277 3277 745.0
3278 3278 630.0
3279 3279 943.0
3280 3280 271.0
3281 3281 34.0
3282 3282 49.0
3283 3283 771.0
3284 3284 386.0
3285 3285 309.0
3286 3286 736.0
3287 3287 44.0
3288 3288 529.0
3289 3289 217.0
3290 3290 271.0
3291 3291 980.0
3292 3292 846.0
3293 3293 170.0
3294 3294 677.0
3295 3295 183.0
3296 3296 280.0
3297 3297 870.0
3298 3298 571.0
3299 3299 257.0
3300 3300 51.0
3301 3301 327.0
3302 3302 339.0
3303 3303 815.0
3304 3304 893.0
3305 3305 62.0
3306 3306 214.0
3307 3307 257.0
3308 3308 159.0
3309 3309 196.0
3310 3310 552.0
3311 3311 783.0
3312 3312 231.0
3313 3313 601.0
3314 3314 554.0
3315 3315 617.0
3316 3316 910.0
3317 3317 291.0
3318 3318 14.0
3319 3319 791.0
3320 3320 860.0
3321 3321 285.0
3322 3322 123.0
3323 3323 706.0
3324 3324 807.0
3325 3325 801.0
3326 3326 242.0
3327 3327 87.0
3328 3328 671.0
3329 3329 813.0
3330 3330 697.0
3331 3331 75.0
3332 3332 141.0
3333 3333 36.0
3334 3334 890.0
3335 3335 386.0
3336 3336 450.0
3337 3337 105.0
3338 3338 995.0
3339 3339 610.0
3340 3340 301.0
3341 3341 548.0
3342 3342 393.0
3343 3343 884.0
3344 3344 501.0
3345 3345 299.0
3346 3346 854.0
3347 3347 412.0
3348 3348 942.0
3349 3349 868.0
3350 3350 203.0
3351 3351 803.0
3352 3352 505.0
3353 3353 327.0
3354 3354 509.0
3355 3355 312.0
3356 3356 128.0
3357 3357 751.0
3358 3358 751.0
3359 3359 151.0
3360 3360 565.0
3361 3361 448.0
3362 3362 226.0
3363 3363 58.0
3364 3364 484.0
3365 3365 117.0
3366 3366 796.0
3367 3367 935.0
3368 3368 574.0
3369 3369 792.0
3370 3370 897.0
3371 3371 227.0
3372 3372 692.0
3373 3373 642.0
3374 3374 112.0
3375 3375 193.0
3376 3376 941.0
3377 3377 318.0
3378 3378 605.0
3379 3379 884.0
3380 3380 186.0
3381 3381 161.0
3382 3382 687.0
3383 3383 43.0
3384 3384 840.0
3385 3385 548.0
3386 3386 355.0
3387 3387 320.0
3388 3388 300.0
3389 3389 106.0
3390 3390 471.0
3391 3391 217.0
3392 3392 555.0
3393 3393 50.0
3394 3394 627.0
3395 3395 391.0
3396 3396 519.0
3397 3397 423.0
3398 3398 326.0
3399 3399 93.0
3400 3400 567.0
3401 3401 223.0
3402 3402 672.0
3403 3403 259.0
3404 3404 865.0
3405 3405 136.0
3406 3406 805.0
3407 3407 159.0
3408 3408 454.0
3409 3409 762.0
3410 3410 43.0
3411 3411 992.0
3412 3412 923.0
3413 3413 82.0
3414 3414 35.0
3415 3415 115.0
3416 3416 982.0
3417 3417 742.0
3418 3418 435.0
3419 3419 634.0
3420 3420 849.0
3421 3421 907.0
3422 3422 851.0
3423 3423 756.0
3424 3424 309.0
3425 3425 830.0
3426 3426 147.0
3427 3427 828.0
3428 3428 254.0
3429 3429 826.0
3430 3430 921.0
3431 3431 173.0
3432 3432 49.0
3433 3433 945.0
3434 3434 785.0
3435 3435 267.0
3436 3436 82.0
3437 3437 590.0
3438 3438 426.0
3439 3439 536.0
3440 3440 352.0
3441 3441 821.0
3442 3442 881.0
3443 3443 628.0
3444 3444 255.0
3445 3445 268.0
3446 3446 743.0
3447 3447 237.0
3448 3448 11.0
3449 3449 179.0
3450 3450 224.0
3451 3451 212.0
3452 3452 438.0
3453 3453 75.0
3454 3454 968.0
3455 3455 747.0
3456 3456 258.0
3457 3457 467.0
3458 3458 575.0
3459 3459 512.0
3460 3460 293.0
3461 3461 848.0
3462 3462 37.0
3463 3463 695.0
3464 3464 793.0
3465 3465 822.0
3466 3466 962.0
3467 3467 227.0
3468 3468 412.0
3469 3469 388.0
3470 3470 116.0
3471 3471 117.0
3472 3472 561.0
3473 3473 997.0
3474 3474 745.0
3475 3475 816.0
3476 3476 265.0
3477 3477 840.0
3478 3478 405.0
3479 3479 628.0
3480 3480 371.0
3481 3481 629.0
3482 3482 840.0
3483 3483 161.0
3484 3484 57.0
3485 3485 160.0
3486 3486 260.0
3487 3487 315.0
3488 3488 980.0
3489 3489 187.0
3490 3490 179.0
3491 3491 273.0
3492 3492 35.0
3493 3493 568.0
3494 3494 968.0
3495 3495 181.0
3496 3496 391.0
3497 3497 282.0
3498 3498 760.0
3499 3499 803.0
3500 3500 22.0
3501 3501 876.0
3502 3502 272.0
3503 3503 583.0
3504 3504 873.0
3505 3505 369.0
3506 3506 751.0
3507 3507 491.0
3508 3508 562.0
3509 3509 509.0
3510 3510 119.0
3511 3511 933.0
3512 3512 490.0
3513 3513 312.0
3514 3514 447.0
3515 3515 547.0
3516 3516 472.0
3517 3517 707.0
3518 3518 214.0
3519 3519 452.0
3520 3520 895.0
3521 3521 745.0
3522 3522 78.0
3523 3523 282.0
3524 3524 314.0
3525 3525 398.0
3526 3526 815.0
3527 3527 705.0
3528 3528 681.0
3529 3529 576.0
3530 3530 860.0
3531 3531 703.0
3532 3532 452.0
3533 3533 485.0
3534 3534 639.0
3535 3535 678.0
3536 3536 854.0
3537 3537 742.0
3538 3538 169.0
3539 3539 416.0
3540 3540 251.0
3541 3541 640.0
3542 3542 702.0
3543 3543 742.0
3544 3544 952.0
3545 3545 149.0
3546 3546 641.0
3547 3547 777.0
3548 3548 208.0
3549 3549 856.0
3550 3550 581.0
3551 3551 103.0
3552 3552 953.0
3553 3553 659.0
3554 3554 738.0
3555 3555 619.0
3556 3556 410.0
3557 3557 553.0
3558 3558 676.0
3559 3559 443.0
3560 3560 481.0
3561 3561 889.0
3562 3562 146.0
3563 3563 934.0
3564 3564 374.0
3565 3565 137.0
3566 3566 964.0
3567 3567 580.0
3568 3568 880.0
3569 3569 133.0
3570 3570 997.0
3571 3571 131.0
3572 3572 125.0
3573 3573 51.0
3574 3574 225.0
3575 3575 430.0
3576 3576 552.0
3577 3577 867.0
3578 3578 207.0
3579 3579 760.0
3580 3580 75.0
3581 3581 140.0
3582 3582 216.0
3583 3583 380.0
3584 3584 800.0
3585 3585 954.0
3586 3586 0.0
3587 3587 562.0
3588 3588 859.0
3589 3589 676.0
3590 3590 5.0
3591 3591 341.0
3592 3592 565.0
3593 3593 503.0
3594 3594 627.0
3595 3595 291.0
3596 3596 641.0
3597 3597 591.0
3598 3598 872.0
3599 3599 873.0
3600 3600 76.0
3601 3601 221.0
3602 3602 356.0
3603 3603 201.0
3604 3604 272.0
3605 3605 582.0
3606 3606 983.0
3607 3607 176.0
3608 3608 449.0
3609 3609 190.0
3610 3610 288.0
3611 3611 876.0
3612 3612 331.0
3613 3613 504.0
3614 3614 256.0
3615 3615 483.0
3616 3616 810.0
3617 3617 256.0
3618 3618 45.0
3619 3619 670.0
3620 3620 285.0
3621 3621 402.0
3622 3622 363.0
3623 3623 850.0
3624 3624 905.0
3625 3625 990.0
3626 3626 494.0
3627 3627 898.0
3628 3628 933.0
3629 3629 366.0
3630 3630 771.0
3631 3631 9.0
3632 3632 587.0
3633 3633 128.0
3634 3634 562.0
3635 3635 211.0
3636 3636 710.0
3637 3637 546.0
3638 3638 387.0
3639 3639 511.0
3640 3640 88.0
3641 3641 675.0
3642 3642 387.0
3643 3643 419.0
3644 3644 532.0
3645 3645 643.0
3646 3646 254.0
3647 3647 342.0
3648 3648 252.0
3649 3649 651.0
3650 3650 364.0
3651 3651 537.0
3652 3652 53.0
3653 3653 79.0
3654 3654 739.0
3655 3655 959.0
3656 3656 421.0
3657 3657 233.0
3658 3658 209.0
3659 3659 354.0
3660 3660 951.0
3661 3661 981.0
3662 3662 715.0
3663 3663 538.0
3664 3664 109.0
3665 3665 630.0
3666 3666 101.0
3667 3667 819.0
3668 3668 176.0
3669 3669 840.0
3670 3670 330.0
3671 3671 264.0
3672 3672 868.0
3673 3673 69.0
3674 3674 36.0
3675 3675 400.0
3676 3676 64.0
3677 3677 642.0
3678 3678 94.0
3679 3679 316.0
3680 3680 294.0
3681 3681 811.0
3682 3682 205.0
3683 3683 699.0
3684 3684 890.0
3685 3685 297.0
3686 3686 10.0
3687 3687 664.0
3688 3688 882.0
3689 3689 220.0
3690 3690 18.0
3691 3691 834.0
3692 3692 201.0
3693 3693 86.0
3694 3694 724.0
3695 3695 662.0
3696 3696 716.0
3697 3697 826.0
3698 3698 481.0
3699 3699 892.0
3700 3700 666.0
3701 3701 163.0
3702 3702 508.0
3703 3703 534.0
3704 3704 584.0
3705 3705 896.0
3706 3706 286.0
3707 3707 648.0
3708 3708 891.0
3709 3709 733.0
3710 3710 317.0
3711 3711 537.0
3712 3712 544.0
3713 3713 874.0
3714 3714 236.0
3715 3715 786.0
3716 3716 171.0
3717 3717 599.0
3718 3718 450.0
3719 3719 54.0
3720 3720 171.0
3721 3721 821.0
3722 3722 240.0
3723 3723 372.0
3724 3724 907.0
3725 3725 964.0
3726 3726 34.0
3727 3727 623.0
3728 3728 790.0
3729 3729 867.0
3730 3730 867.0
3731 3731 809.0
3732 3732 382.0
3733 3733 727.0
3734 3734 695.0
3735 3735 966.0
3736 3736 976.0
3737 3737 982.0
3738 3738 966.0
3739 3739 867.0
3740 3740 67.0
3741 3741 635.0
3742 3742 404.0
3743 3743 611.0
3744 3744 510.0
3745 3745 992.0
3746 3746 749.0
3747 3747 681.0
3748 3748 943.0
3749 3749 200.0
3750 3750 87.0
3751 3751 114.0
3752 3752 373.0
3753 3753 327.0
3754 3754 838.0
3755 3755 280.0
3756 3756 644.0
3757 3757 224.0
3758 3758 255.0
3759 3759 434.0
3760 3760 91.0
3761 3761 122.0
3762 3762 595.0
3763 3763 825.0
3764 3764 849.0
3765 3765 291.0
3766 3766 143.0
3767 3767 825.0
3768 3768 625.0
3769 3769 462.0
3770 3770 44.0
3771 3771 692.0
3772 3772 97.0
3773 3773 448.0
3774 3774 655.0
3775 3775 607.0
3776 3776 793.0
3777 3777 404.0
3778 3778 641.0
3779 3779 736.0
3780 3780 956.0
3781 3781 728.0
3782 3782 851.0
3783 3783 329.0
3784 3784 408.0
3785 3785 689.0
3786 3786 961.0
3787 3787 52.0
3788 3788 914.0
3789 3789 216.0
3790 3790 838.0
3791 3791 357.0
3792 3792 338.0
3793 3793 434.0
3794 3794 535.0
3795 3795 540.0
3796 3796 77.0
3797 3797 678.0
3798 3798 717.0
3799 3799 54.0
3800 3800 140.0
3801 3801 762.0
3802 3802 746.0
3803 3803 238.0
3804 3804 562.0
3805 3805 753.0
3806 3806 197.0
3807 3807 355.0
3808 3808 157.0
3809 3809 838.0
3810 3810 444.0
3811 3811 466.0
3812 3812 919.0
3813 3813 295.0
3814 3814 795.0
3815 3815 679.0
3816 3816 336.0
3817 3817 757.0
3818 3818 83.0
3819 3819 602.0
3820 3820 973.0
3821 3821 921.0
3822 3822 312.0
3823 3823 664.0
3824 3824 707.0
3825 3825 847.0
3826 3826 556.0
3827 3827 136.0
3828 3828 525.0
3829 3829 273.0
3830 3830 190.0
3831 3831 18.0
3832 3832 35.0
3833 3833 288.0
3834 3834 608.0
3835 3835 950.0
3836 3836 41.0
3837 3837 805.0
3838 3838 657.0
3839 3839 551.0
3840 3840 996.0
3841 3841 101.0
3842 3842 17.0
3843 3843 915.0
3844 3844 748.0
3845 3845 164.0
3846 3846 946.0
3847 3847 85.0
3848 3848 273.0
3849 3849 29.0
3850 3850 39.0
3851 3851 599.0
3852 3852 302.0
3853 3853 351.0
3854 3854 615.0
3855 3855 10.0
3856 3856 198.0
3857 3857 171.0
3858 3858 146.0
3859 3859 76.0
3860 3860 444.0
3861 3861 337.0
3862 3862 446.0
3863 3863 832.0
3864 3864 977.0
3865 3865 54.0
3866 3866 134.0
3867 3867 19.0
3868 3868 211.0
3869 3869 791.0
3870 3870 922.0
3871 3871 207.0
3872 3872 893.0
3873 3873 939.0
3874 3874 474.0
3875 3875 641.0
3876 3876 455.0
3877 3877 420.0
3878 3878 78.0
3879 3879 81.0
3880 3880 801.0
3881 3881 118.0
3882 3882 680.0
3883 3883 104.0
3884 3884 821.0
3885 3885 295.0
3886 3886 114.0
3887 3887 20.0
3888 3888 818.0
3889 3889 612.0
3890 3890 448.0
3891 3891 614.0
3892 3892 301.0
3893 3893 894.0
3894 3894 446.0
3895 3895 279.0
3896 3896 948.0
3897 3897 932.0
3898 3898 650.0
3899 3899 159.0
3900 3900 724.0
3901 3901 572.0
3902 3902 719.0
3903 3903 617.0
3904 3904 863.0
3905 3905 193.0
3906 3906 258.0
3907 3907 318.0
3908 3908 966.0
3909 3909 689.0
3910 3910 399.0
3911 3911 767.0
3912 3912 807.0
3913 3913 431.0
3914 3914 871.0
3915 3915 628.0
3916 3916 78.0
3917 3917 337.0
3918 3918 0.0
3919 3919 896.0
3920 3920 302.0
3921 3921 448.0
3922 3922 863.0
3923 3923 603.0
3924 3924 694.0
3925 3925 661.0
3926 3926 234.0
3927 3927 642.0
3928 3928 594.0
3929 3929 884.0
3930 3930 154.0
3931 3931 318.0
3932 3932 456.0
3933 3933 873.0
3934 3934 935.0
3935 3935 319.0
3936 3936 66.0
3937 3937 545.0
3938 3938 990.0
3939 3939 384.0
3940 3940 234.0
3941 3941 741.0
3942 3942 152.0
3943 3943 393.0
3944 3944 173.0
3945 3945 375.0
3946 3946 374.0
3947 3947 603.0
3948 3948 65.0
3949 3949 726.0
3950 3950 852.0
3951 3951 367.0
3952 3952 527.0
3953 3953 715.0
3954 3954 322.0
3955 3955 221.0
3956 3956 376.0
3957 3957 909.0
3958 3958 864.0
3959 3959 970.0
3960 3960 793.0
3961 3961 370.0
3962 3962 288.0
3963 3963 602.0
3964 3964 243.0
3965 3965 575.0
3966 3966 273.0
3967 3967 661.0
3968 3968 121.0
3969 3969 263.0
3970 3970 46.0
3971 3971 707.0
3972 3972 357.0
3973 3973 550.0
3974 3974 453.0
3975 3975 530.0
3976 3976 925.0
3977 3977 179.0
3978 3978 485.0
3979 3979 342.0
3980 3980 905.0
3981 3981 337.0
3982 3982 709.0
3983 3983 432.0
3984 3984 52.0
3985 3985 384.0
3986 3986 654.0
3987 3987 781.0
3988 3988 293.0
3989 3989 870.0
3990 3990 751.0
3991 3991 438.0
3992 3992 240.0
3993 3993 392.0
3994 3994 392.0
3995 3995 835.0
3996 3996 967.0
3997 3997 666.0
3998 3998 496.0
3999 3999 440.0
4000 4000 509.0
4001 4001 50.0
4002 4002 976.0
4003 4003 838.0
4004 4004 69.0
4005 4005 381.0
4006 4006 304.0
4007 4007 751.0
4008 4008 673.0
4009 4009 29.0
4010 4010 870.0
4011 4011 778.0
4012 4012 876.0
4013 4013 663.0
4014 4014 858.0
4015 4015 968.0
4016 4016 44.0
4017 4017 649.0
4018 4018 617.0
4019 4019 144.0
4020 4020 522.0
4021 4021 82.0
4022 4022 507.0
4023 4023 991.0
4024 4024 512.0
4025 4025 493.0
4026 4026 916.0
4027 4027 805.0
4028 4028 610.0
4029 4029 652.0
4030 4030 289.0
4031 4031 471.0
4032 4032 702.0
4033 4033 265.0
4034 4034 310.0
4035 4035 124.0
4036 4036 998.0
4037 4037 614.0
4038 4038 875.0
4039 4039 671.0
4040 4040 995.0
4041 4041 97.0
4042 4042 449.0
4043 4043 872.0
4044 4044 761.0
4045 4045 659.0
4046 4046 840.0
4047 4047 805.0
4048 4048 308.0
4049 4049 809.0
4050 4050 301.0
4051 4051 183.0
4052 4052 892.0
4053 4053 808.0
4054 4054 174.0
4055 4055 404.0
4056 4056 654.0
4057 4057 90.0
4058 4058 209.0
4059 4059 264.0
4060 4060 94.0
4061 4061 850.0
4062 4062 88.0
4063 4063 797.0
4064 4064 467.0
4065 4065 750.0
4066 4066 273.0
4067 4067 465.0
4068 4068 364.0
4069 4069 500.0
4070 4070 137.0
4071 4071 359.0
4072 4072 597.0
4073 4073 938.0
4074 4074 583.0
4075 4075 358.0
4076 4076 598.0
4077 4077 775.0
4078 4078 515.0
4079 4079 258.0
4080 4080 585.0
4081 4081 817.0
4082 4082 441.0
4083 4083 477.0
4084 4084 977.0
4085 4085 967.0
4086 4086 233.0
4087 4087 631.0
4088 4088 410.0
4089 4089 794.0
4090 4090 248.0
4091 4091 504.0
4092 4092 645.0
4093 4093 688.0
4094 4094 653.0
4095 4095 112.0
4096 4096 438.0
4097 4097 926.0
4098 4098 578.0
4099 4099 802.0
4100 4100 778.0
4101 4101 67.0
4102 4102 513.0
4103 4103 376.0
4104 4104 5.0
4105 4105 97.0
4106 4106 86.0
4107 4107 955.0
4108 4108 872.0
4109 4109 602.0
4110 4110 214.0
4111 4111 809.0
4112 4112 771.0
4113 4113 655.0
4114 4114 286.0
4115 4115 748.0
4116 4116 975.0
4117 4117 519.0
4118 4118 732.0
4119 4119 385.0
4120 4120 666.0
4121 4121 980.0
4122 4122 889.0
4123 4123 311.0
4124 4124 668.0
4125 4125 895.0
4126 4126 775.0
4127 4127 106.0
4128 4128 173.0
4129 4129 705.0
4130 4130 260.0
4131 4131 952.0
4132 4132 772.0
4133 4133 125.0
4134 4134 328.0
4135 4135 130.0
4136 4136 574.0
4137 4137 766.0
4138 4138 85.0
4139 4139 799.0
4140 4140 368.0
4141 4141 299.0
4142 4142 608.0
4143 4143 139.0
4144 4144 307.0
4145 4145 895.0
4146 4146 240.0
4147 4147 282.0
4148 4148 766.0
4149 4149 972.0
4150 4150 19.0
4151 4151 784.0
4152 4152 304.0
4153 4153 908.0
4154 4154 95.0
4155 4155 324.0
4156 4156 155.0
4157 4157 223.0
4158 4158 782.0
4159 4159 329.0
4160 4160 928.0
4161 4161 42.0
4162 4162 281.0
4163 4163 53.0
4164 4164 519.0
4165 4165 961.0
4166 4166 183.0
4167 4167 94.0
4168 4168 727.0
4169 4169 620.0
4170 4170 893.0
4171 4171 96.0
4172 4172 272.0
4173 4173 501.0
4174 4174 587.0
4175 4175 931.0
4176 4176 748.0
4177 4177 827.0
4178 4178 565.0
4179 4179 867.0
4180 4180 151.0
4181 4181 584.0
4182 4182 651.0
4183 4183 455.0
4184 4184 492.0
4185 4185 99.0
4186 4186 779.0
4187 4187 648.0
4188 4188 322.0
4189 4189 561.0
4190 4190 329.0
4191 4191 250.0
4192 4192 955.0
4193 4193 610.0
4194 4194 655.0
4195 4195 475.0
4196 4196 571.0
4197 4197 190.0
4198 4198 569.0
4199 4199 298.0
4200 4200 811.0
4201 4201 814.0
4202 4202 746.0
4203 4203 83.0
4204 4204 315.0
4205 4205 686.0
4206 4206 14.0
4207 4207 64.0
4208 4208 865.0
4209 4209 579.0
4210 4210 283.0
4211 4211 17.0
4212 4212 515.0
4213 4213 934.0
4214 4214 824.0
4215 4215 359.0
4216 4216 33.0
4217 4217 604.0
4218 4218 7.0
4219 4219 355.0
4220 4220 517.0
4221 4221 688.0
4222 4222 958.0
4223 4223 825.0
4224 4224 298.0
4225 4225 613.0
4226 4226 300.0
4227 4227 221.0
4228 4228 156.0
4229 4229 221.0
4230 4230 872.0
4231 4231 967.0
4232 4232 35.0
4233 4233 970.0
4234 4234 402.0
4235 4235 702.0
4236 4236 656.0
4237 4237 768.0
4238 4238 118.0
4239 4239 874.0
4240 4240 699.0
4241 4241 401.0
4242 4242 891.0
4243 4243 214.0
4244 4244 336.0
4245 4245 67.0
4246 4246 573.0
4247 4247 369.0
4248 4248 23.0
4249 4249 933.0
4250 4250 77.0
4251 4251 541.0
4252 4252 621.0
4253 4253 387.0
4254 4254 718.0
4255 4255 272.0
4256 4256 0.0
4257 4257 18.0
4258 4258 493.0
4259 4259 508.0
4260 4260 591.0
4261 4261 717.0
4262 4262 475.0
4263 4263 978.0
4264 4264 688.0
4265 4265 229.0
4266 4266 680.0
4267 4267 696.0
4268 4268 997.0
4269 4269 799.0
4270 4270 570.0
4271 4271 48.0
4272 4272 200.0
4273 4273 461.0
4274 4274 262.0
4275 4275 888.0
4276 4276 881.0
4277 4277 188.0
4278 4278 610.0
4279 4279 904.0
4280 4280 121.0
4281 4281 687.0
4282 4282 445.0
4283 4283 94.0
4284 4284 426.0
4285 4285 163.0
4286 4286 366.0
4287 4287 778.0
4288 4288 533.0
4289 4289 212.0
4290 4290 287.0
4291 4291 476.0
4292 4292 929.0
4293 4293 762.0
4294 4294 454.0
4295 4295 969.0
4296 4296 992.0
4297 4297 487.0
4298 4298 666.0
4299 4299 341.0
4300 4300 638.0
4301 4301 236.0
4302 4302 390.0
4303 4303 838.0
4304 4304 50.0
4305 4305 4.0
4306 4306 79.0
4307 4307 931.0
4308 4308 192.0
4309 4309 689.0
4310 4310 835.0
4311 4311 665.0
4312 4312 728.0
4313 4313 633.0
4314 4314 112.0
4315 4315 154.0
4316 4316 148.0
4317 4317 830.0
4318 4318 932.0
4319 4319 34.0
4320 4320 394.0
4321 4321 219.0
4322 4322 510.0
4323 4323 676.0
4324 4324 334.0
4325 4325 317.0
4326 4326 645.0
4327 4327 678.0
4328 4328 156.0
4329 4329 311.0
4330 4330 19.0
4331 4331 794.0
4332 4332 548.0
4333 4333 761.0
4334 4334 984.0
4335 4335 950.0
4336 4336 118.0
4337 4337 63.0
4338 4338 881.0
4339 4339 662.0
4340 4340 104.0
4341 4341 68.0
4342 4342 680.0
4343 4343 832.0
4344 4344 701.0
4345 4345 792.0
4346 4346 338.0
4347 4347 850.0
4348 4348 974.0
4349 4349 271.0
4350 4350 236.0
4351 4351 369.0
4352 4352 842.0
4353 4353 746.0
4354 4354 45.0
4355 4355 176.0
4356 4356 415.0
4357 4357 690.0
4358 4358 206.0
4359 4359 571.0
4360 4360 354.0
4361 4361 578.0
4362 4362 365.0
4363 4363 254.0
4364 4364 691.0
4365 4365 350.0
4366 4366 204.0
4367 4367 809.0
4368 4368 765.0
4369 4369 437.0
4370 4370 472.0
4371 4371 870.0
4372 4372 505.0
4373 4373 504.0
4374 4374 54.0
4375 4375 207.0
4376 4376 296.0
4377 4377 393.0
4378 4378 409.0
4379 4379 270.0
4380 4380 16.0
4381 4381 645.0
4382 4382 991.0
4383 4383 858.0
4384 4384 743.0
4385 4385 36.0
4386 4386 387.0
4387 4387 159.0
4388 4388 79.0
4389 4389 945.0
4390 4390 82.0
4391 4391 785.0
4392 4392 523.0
4393 4393 448.0
4394 4394 39.0
4395 4395 215.0
